venta_id,fecha_id,cliente_id,producto_id,orden_id,usuario_id,almacen_id,impuesto_id,cantidad,precio_unitario,subtotal,descuento,impuesto,envio,total,costo_unitario,costo_total,margen,created_at
39554,20230511,1,19,11938,1,1,1,1.0,41.85,41.85,0.0,5.44,0.0,47.29,25.11,25.11,16.74,2026-01-06 04:57:43.082130
39555,20230512,1,10,27445,1,1,1,1.0,41.17,41.17,0.0,5.35,0.0,46.53,24.7,24.7,16.47,2026-01-06 04:57:43.082130
39556,20231203,1,38,13827,1,1,1,1.0,33.18,33.18,0.0,4.31,0.0,37.49,19.91,19.91,13.27,2026-01-06 04:57:43.082130
39557,20231224,1,32,4035,1,1,1,1.0,35.14,35.14,0.0,4.57,0.0,39.7,21.08,21.08,14.05,2026-01-06 04:57:43.082130
39558,20231224,1,37,12513,1,1,1,1.0,31.67,31.67,0.0,4.12,0.0,35.78,19.0,19.0,12.67,2026-01-06 04:57:43.082130
39559,20231224,1,60,18501,1,1,1,1.0,50.05,50.05,0.0,6.51,0.0,56.55,30.03,30.03,20.02,2026-01-06 04:57:43.082130
39560,20231224,1,46,18501,1,1,1,1.0,43.22,43.22,0.0,5.62,0.0,48.84,25.93,25.93,17.29,2026-01-06 04:57:43.082130
39561,20231224,1,31,35509,1,1,1,1.0,24.47,24.47,0.0,3.18,0.0,27.65,14.68,14.68,9.79,2026-01-06 04:57:43.082130
39562,20240428,1,16,13839,1,1,1,1.0,32.28,32.28,0.0,4.2,0.0,36.47,19.37,19.37,12.91,2026-01-06 04:57:43.082130
39563,20240428,1,9,13839,1,1,1,1.0,22.11,22.11,0.0,2.87,0.0,24.98,13.27,13.27,8.84,2026-01-06 04:57:43.082130
39564,20240428,1,30,13839,1,1,1,1.0,33.12,33.12,0.0,4.31,0.0,37.42,19.87,19.87,13.25,2026-01-06 04:57:43.082130
39565,20240727,1,8,24756,1,1,1,1.0,30.43,30.43,0.0,3.96,0.0,34.38,18.26,18.26,12.17,2026-01-06 04:57:43.082130
39566,20240727,1,20,24756,1,1,1,2.0,31.37,62.74,0.0,8.16,0.0,70.9,18.82,37.64,25.1,2026-01-06 04:57:43.082130
39567,20250124,1,33,26540,1,1,1,1.0,26.09,26.09,0.0,3.39,0.0,29.48,15.65,15.65,10.44,2026-01-06 04:57:43.082130
39568,20250124,1,38,20443,1,1,1,1.0,38.05,38.05,0.0,4.95,0.0,43.0,22.83,22.83,15.22,2026-01-06 04:57:43.082130
39569,20250124,1,6,20443,1,1,1,1.0,38.15,38.15,0.0,4.96,0.0,43.11,22.89,22.89,15.26,2026-01-06 04:57:43.082130
39570,20250124,1,15,20443,1,1,1,1.0,26.48,26.48,0.0,3.44,0.0,29.92,15.89,15.89,10.59,2026-01-06 04:57:43.082130
39571,20250124,1,13,6077,1,1,1,1.0,30.09,30.09,0.0,3.91,0.0,34.0,18.05,18.05,12.03,2026-01-06 04:57:43.082130
39572,20250618,1,51,13838,1,1,1,1.0,38.76,38.76,0.0,5.04,0.0,43.79,23.25,23.25,15.5,2026-01-06 04:57:43.082130
39573,20250717,1,30,13842,1,1,1,1.0,33.76,33.76,0.0,4.39,0.0,38.14,20.25,20.25,13.5,2026-01-06 04:57:43.082130
39574,20250808,1,45,13863,1,1,1,1.0,24.53,24.53,0.0,3.19,0.0,27.72,14.72,14.72,9.81,2026-01-06 04:57:43.082130
39575,20230512,1,59,11603,1,1,1,1.0,38.08,38.08,0.0,4.95,0.0,43.03,22.85,22.85,15.23,2026-01-06 04:57:43.082130
39576,20230512,1,22,11603,1,1,1,1.0,45.08,45.08,0.0,5.86,0.0,50.95,27.05,27.05,18.03,2026-01-06 04:57:43.082130
39577,20250808,1,47,13863,1,1,1,1.0,34.5,34.5,0.0,4.48,0.0,38.98,20.7,20.7,13.8,2026-01-06 04:57:43.082130
39578,20230512,1,64,11603,1,1,1,1.0,26.86,26.86,0.0,3.49,0.0,30.35,16.11,16.11,10.74,2026-01-06 04:57:43.082130
39579,20230512,1,53,11603,1,1,1,1.0,47.89,47.89,0.0,6.23,0.0,54.11,28.73,28.73,19.15,2026-01-06 04:57:43.082130
39580,20230512,1,37,11603,1,1,1,1.0,31.66,31.66,0.0,4.12,0.0,35.78,19.0,19.0,12.66,2026-01-06 04:57:43.082130
39581,20230512,1,37,41810,1,1,1,1.0,35.26,35.26,0.0,4.58,0.0,39.84,21.16,21.16,14.1,2026-01-06 04:57:43.082130
39582,20230512,1,36,40759,1,1,1,1.0,13.95,13.95,0.0,1.81,0.0,15.76,8.37,8.37,5.58,2026-01-06 04:57:43.082130
39583,20230512,1,47,16049,1,1,1,1.0,31.78,31.78,0.0,4.13,0.0,35.91,19.07,19.07,12.71,2026-01-06 04:57:43.082130
39584,20240727,1,22,10431,1,1,1,1.0,43.64,43.64,0.0,5.67,0.0,49.32,26.19,26.19,17.46,2026-01-06 04:57:43.082130
39585,20240727,1,59,10431,1,1,1,1.0,37.27,37.27,0.0,4.85,0.0,42.11,22.36,22.36,14.91,2026-01-06 04:57:43.082130
39586,20240727,1,40,4860,1,1,1,1.0,39.77,39.77,0.0,5.17,0.0,44.94,23.86,23.86,15.91,2026-01-06 04:57:43.082130
39587,20241205,1,51,28839,1,1,1,1.0,36.43,36.43,0.0,4.74,0.0,41.17,21.86,21.86,14.57,2026-01-06 04:57:43.082130
39588,20241205,1,28,25008,1,1,1,1.0,20.75,20.75,0.0,2.7,0.0,23.45,12.45,12.45,8.3,2026-01-06 04:57:43.082130
39589,20241205,1,53,40128,1,1,1,1.0,43.13,43.13,0.0,5.61,0.0,48.74,25.88,25.88,17.25,2026-01-06 04:57:43.082130
39590,20241205,1,55,40128,1,1,1,1.0,34.9,34.9,0.0,4.54,0.0,39.43,20.94,20.94,13.96,2026-01-06 04:57:43.082130
39591,20241206,1,61,30037,1,1,1,1.0,45.12,45.12,0.0,5.87,0.0,50.98,27.07,27.07,18.05,2026-01-06 04:57:43.082130
39592,20241223,1,34,13852,1,1,1,1.0,36.0,36.0,0.0,4.68,0.0,40.68,21.6,21.6,14.4,2026-01-06 04:57:43.082130
39593,20241223,1,32,13852,1,1,1,1.0,35.71,35.71,0.0,4.64,0.0,40.36,21.43,21.43,14.29,2026-01-06 04:57:43.082130
39594,20250810,1,24,13882,1,1,1,1.0,44.84,44.84,0.0,5.83,0.0,50.67,26.91,26.91,17.94,2026-01-06 04:57:43.082130
39595,20250829,1,30,13867,1,1,1,1.0,32.91,32.91,0.0,4.28,0.0,37.19,19.75,19.75,13.16,2026-01-06 04:57:43.082130
39596,20250829,1,12,13867,1,1,1,1.0,20.16,20.16,0.0,2.62,0.0,22.78,12.1,12.1,8.06,2026-01-06 04:57:43.082130
39597,20251127,1,19,13872,1,1,1,1.0,42.61,42.61,0.0,5.54,0.0,48.15,25.57,25.57,17.05,2026-01-06 04:57:43.082130
39598,20251127,1,55,13872,1,1,1,2.0,35.29,70.57,0.0,9.17,0.0,79.75,21.17,42.34,28.23,2026-01-06 04:57:43.082130
39599,20251129,1,51,13876,1,1,1,2.0,38.52,77.04,0.0,10.01,0.0,87.05,23.11,46.22,30.81,2026-01-06 04:57:43.082130
39600,20230512,1,4,38786,1,1,1,1.0,38.54,38.54,0.0,5.01,0.0,43.55,23.13,23.13,15.42,2026-01-06 04:57:43.082130
39601,20230512,1,15,10021,1,1,1,1.0,23.92,23.92,0.0,3.11,0.0,27.03,14.35,14.35,9.57,2026-01-06 04:57:43.082130
39602,20230512,1,2,10021,1,1,1,1.0,37.55,37.55,0.0,4.88,0.0,42.44,22.53,22.53,15.02,2026-01-06 04:57:43.082130
39603,20230512,1,18,10021,1,1,1,1.0,38.33,38.33,0.0,4.98,0.0,43.31,23.0,23.0,15.33,2026-01-06 04:57:43.082130
39604,20230512,1,14,24917,1,1,1,1.0,42.92,42.92,0.0,5.58,0.0,48.5,25.75,25.75,17.17,2026-01-06 04:57:43.082130
39605,20230512,1,57,24917,1,1,1,1.0,25.18,25.18,0.0,3.27,0.0,28.45,15.11,15.11,10.07,2026-01-06 04:57:43.082130
39606,20230512,1,7,23155,1,1,1,1.0,27.88,27.88,0.0,3.62,0.0,31.5,16.73,16.73,11.15,2026-01-06 04:57:43.082130
39607,20231219,1,41,38818,1,1,1,2.0,39.43,78.87,0.0,10.25,0.0,89.12,23.66,47.32,31.55,2026-01-06 04:57:43.082130
39608,20231224,1,59,30214,1,1,1,1.0,39.71,39.71,0.0,5.16,0.0,44.87,23.83,23.83,15.88,2026-01-06 04:57:43.082130
39609,20231224,1,1,30214,1,1,1,1.0,19.39,19.39,0.0,2.52,0.0,21.91,11.63,11.63,7.76,2026-01-06 04:57:43.082130
39610,20231224,1,16,37881,1,1,1,1.0,33.95,33.95,0.0,4.41,0.0,38.37,20.37,20.37,13.58,2026-01-06 04:57:43.082130
39611,20231224,1,2,39931,1,1,1,1.0,37.01,37.01,0.0,4.81,0.0,41.83,22.21,22.21,14.81,2026-01-06 04:57:43.082130
39612,20231224,1,44,19164,1,1,1,1.0,39.9,39.9,0.0,5.19,0.0,45.09,23.94,23.94,15.96,2026-01-06 04:57:43.082130
39613,20240224,1,13,38808,1,1,1,1.0,26.56,26.56,0.0,3.45,0.0,30.01,15.93,15.93,10.62,2026-01-06 04:57:43.082130
39614,20240531,1,51,13870,1,1,1,1.0,37.28,37.28,0.0,4.85,0.0,42.12,22.37,22.37,14.91,2026-01-06 04:57:43.082130
39615,20240609,1,47,38820,1,1,1,1.0,34.24,34.24,0.0,4.45,0.0,38.69,20.54,20.54,13.69,2026-01-06 04:57:43.082130
39616,20250124,1,32,6077,1,1,1,1.0,35.49,35.49,0.0,4.61,0.0,40.11,21.3,21.3,14.2,2026-01-06 04:57:43.082130
39617,20250124,1,60,6077,1,1,1,1.0,52.92,52.92,0.0,6.88,0.0,59.8,31.75,31.75,21.17,2026-01-06 04:57:43.082130
39618,20250124,1,29,6077,1,1,1,1.0,29.2,29.2,0.0,3.8,0.0,32.99,17.52,17.52,11.68,2026-01-06 04:57:43.082130
39619,20250124,1,6,6077,1,1,1,1.0,39.9,39.9,0.0,5.19,0.0,45.09,23.94,23.94,15.96,2026-01-06 04:57:43.082130
39620,20250125,1,40,23145,1,1,1,1.0,37.12,37.12,0.0,4.83,0.0,41.94,22.27,22.27,14.85,2026-01-06 04:57:43.082130
39621,20250125,1,8,23145,1,1,1,1.0,28.94,28.94,0.0,3.76,0.0,32.7,17.36,17.36,11.58,2026-01-06 04:57:43.082130
39622,20250708,1,7,13894,1,1,1,1.0,27.34,27.34,0.0,3.55,0.0,30.9,16.41,16.41,10.94,2026-01-06 04:57:43.082130
39623,20230512,1,4,23155,1,1,1,1.0,40.36,40.36,0.0,5.25,0.0,45.6,24.21,24.21,16.14,2026-01-06 04:57:43.082130
39624,20230512,1,21,23155,1,1,1,1.0,26.52,26.52,0.0,3.45,0.0,29.97,15.91,15.91,10.61,2026-01-06 04:57:43.082130
39625,20230512,1,33,40626,1,1,1,1.0,24.04,24.04,0.0,3.13,0.0,27.17,14.43,14.43,9.62,2026-01-06 04:57:43.082130
39626,20230512,1,58,24497,1,1,1,1.0,35.54,35.54,0.0,4.62,0.0,40.16,21.32,21.32,14.21,2026-01-06 04:57:43.082130
39627,20230512,1,13,24497,1,1,1,1.0,26.51,26.51,0.0,3.45,0.0,29.96,15.91,15.91,10.61,2026-01-06 04:57:43.082130
39628,20230512,1,64,24497,1,1,1,1.0,27.18,27.18,0.0,3.53,0.0,30.72,16.31,16.31,10.87,2026-01-06 04:57:43.082130
39629,20230512,1,33,15617,1,1,1,2.0,25.43,50.86,0.0,6.61,0.0,57.47,15.26,30.51,20.34,2026-01-06 04:57:43.082130
39630,20230512,1,30,15617,1,1,1,1.0,33.39,33.39,0.0,4.34,0.0,37.73,20.03,20.03,13.36,2026-01-06 04:57:43.082130
39631,20230512,1,54,4218,1,1,1,1.0,38.85,38.85,0.0,5.05,0.0,43.9,23.31,23.31,15.54,2026-01-06 04:57:43.082130
39632,20230820,1,26,2076,1,1,1,1.0,38.8,38.8,0.0,5.04,0.0,43.84,23.28,23.28,15.52,2026-01-06 04:57:43.082130
39633,20231220,1,54,13903,1,1,1,1.0,38.64,38.64,0.0,5.02,0.0,43.67,23.19,23.19,15.46,2026-01-06 04:57:43.082130
39634,20231224,1,19,3996,1,1,1,1.0,38.62,38.62,0.0,5.02,0.0,43.65,23.17,23.17,15.45,2026-01-06 04:57:43.082130
39635,20231224,1,15,3996,1,1,1,1.0,26.77,26.77,0.0,3.48,0.0,30.25,16.06,16.06,10.71,2026-01-06 04:57:43.082130
39636,20231224,1,52,36927,1,1,1,1.0,37.46,37.46,0.0,4.87,0.0,42.33,22.48,22.48,14.98,2026-01-06 04:57:43.082130
39637,20240727,1,61,14262,1,1,1,1.0,45.52,45.52,0.0,5.92,0.0,51.44,27.31,27.31,18.21,2026-01-06 04:57:43.082130
39638,20240727,1,31,14262,1,1,1,1.0,24.43,24.43,0.0,3.18,0.0,27.61,14.66,14.66,9.77,2026-01-06 04:57:43.082130
39639,20241005,1,36,38816,1,1,1,1.0,16.35,16.35,0.0,2.13,0.0,18.48,9.81,9.81,6.54,2026-01-06 04:57:43.082130
39640,20241106,1,59,13898,1,1,1,1.0,36.82,36.82,0.0,4.79,0.0,41.6,22.09,22.09,14.73,2026-01-06 04:57:43.082130
39641,20250125,1,64,11666,1,1,1,1.0,26.45,26.45,0.0,3.44,0.0,29.89,15.87,15.87,10.58,2026-01-06 04:57:43.082130
39642,20250125,1,58,11666,1,1,1,1.0,37.33,37.33,0.0,4.85,0.0,42.18,22.4,22.4,14.93,2026-01-06 04:57:43.082130
39643,20250125,1,63,11666,1,1,1,1.0,30.82,30.82,0.0,4.01,0.0,34.83,18.49,18.49,12.33,2026-01-06 04:57:43.082130
39644,20250125,1,55,11666,1,1,1,1.0,32.27,32.27,0.0,4.19,0.0,36.46,19.36,19.36,12.91,2026-01-06 04:57:43.082130
39645,20250530,1,28,13896,1,1,1,1.0,21.82,21.82,0.0,2.84,0.0,24.66,13.09,13.09,8.73,2026-01-06 04:57:43.082130
39646,20250530,1,9,13896,1,1,1,1.0,20.89,20.89,0.0,2.72,0.0,23.6,12.53,12.53,8.35,2026-01-06 04:57:43.082130
39647,20250606,1,36,13895,1,1,1,1.0,15.11,15.11,0.0,1.96,0.0,17.07,9.07,9.07,6.04,2026-01-06 04:57:43.082130
39648,20251023,1,16,30250,1,1,1,1.0,34.27,34.27,0.0,4.46,0.0,38.73,20.56,20.56,13.71,2026-01-06 04:57:43.082130
39649,20251023,1,49,30250,1,1,1,1.0,28.26,28.26,0.0,3.67,0.0,31.93,16.96,16.96,11.3,2026-01-06 04:57:43.082130
39650,20251023,1,56,19173,1,1,1,1.0,47.37,47.37,0.0,6.16,0.0,53.53,28.42,28.42,18.95,2026-01-06 04:57:43.082130
39651,20230512,1,42,4218,1,1,1,1.0,21.42,21.42,0.0,2.78,0.0,24.21,12.85,12.85,8.57,2026-01-06 04:57:43.082130
39652,20230512,1,33,29624,1,1,1,1.0,23.67,23.67,0.0,3.08,0.0,26.74,14.2,14.2,9.47,2026-01-06 04:57:43.082130
39653,20230512,1,18,29624,1,1,1,1.0,37.49,37.49,0.0,4.87,0.0,42.36,22.49,22.49,14.99,2026-01-06 04:57:43.082130
39654,20230512,1,36,36078,1,1,1,1.0,14.19,14.19,0.0,1.85,0.0,16.04,8.52,8.52,5.68,2026-01-06 04:57:43.082130
39655,20230512,1,56,36078,1,1,1,1.0,50.43,50.43,0.0,6.56,0.0,56.99,30.26,30.26,20.17,2026-01-06 04:57:43.082130
39656,20230512,1,22,1274,1,1,1,1.0,44.21,44.21,0.0,5.75,0.0,49.96,26.53,26.53,17.68,2026-01-06 04:57:43.082130
39657,20230820,1,41,2076,1,1,1,1.0,42.1,42.1,0.0,5.47,0.0,47.58,25.26,25.26,16.84,2026-01-06 04:57:43.082130
39658,20231205,1,63,13909,1,1,1,1.0,27.64,27.64,0.0,3.59,0.0,31.23,16.58,16.58,11.06,2026-01-06 04:57:43.082130
39659,20231205,1,59,13909,1,1,1,1.0,38.03,38.03,0.0,4.94,0.0,42.97,22.82,22.82,15.21,2026-01-06 04:57:43.082130
39660,20231224,1,30,8644,1,1,1,1.0,36.1,36.1,0.0,4.69,0.0,40.79,21.66,21.66,14.44,2026-01-06 04:57:43.082130
39661,20231224,1,41,8644,1,1,1,1.0,39.62,39.62,0.0,5.15,0.0,44.77,23.77,23.77,15.85,2026-01-06 04:57:43.082130
39662,20231225,1,58,17994,1,1,1,1.0,36.63,36.63,0.0,4.76,0.0,41.39,21.98,21.98,14.65,2026-01-06 04:57:43.082130
39663,20231225,1,17,3899,1,1,1,1.0,33.53,33.53,0.0,4.36,0.0,37.89,20.12,20.12,13.41,2026-01-06 04:57:43.082130
39664,20240223,1,40,13918,1,1,1,1.0,38.57,38.57,0.0,5.01,0.0,43.59,23.14,23.14,15.43,2026-01-06 04:57:43.082130
39665,20240821,1,14,13914,1,1,1,1.0,39.18,39.18,0.0,5.09,0.0,44.27,23.51,23.51,15.67,2026-01-06 04:57:43.082130
39666,20241219,1,24,13907,1,1,1,1.0,48.68,48.68,0.0,6.33,0.0,55.0,29.21,29.21,19.47,2026-01-06 04:57:43.082130
39667,20241219,1,31,13907,1,1,1,1.0,23.81,23.81,0.0,3.1,0.0,26.91,14.29,14.29,9.52,2026-01-06 04:57:43.082130
39668,20250125,1,62,11666,1,1,1,1.0,48.85,48.85,0.0,6.35,0.0,55.2,29.31,29.31,19.54,2026-01-06 04:57:43.082130
39669,20250125,1,21,12316,1,1,1,1.0,26.09,26.09,0.0,3.39,0.0,29.48,15.65,15.65,10.44,2026-01-06 04:57:43.082130
39670,20250228,1,30,13922,1,1,1,2.0,32.15,64.3,0.0,8.36,0.0,72.66,19.29,38.58,25.72,2026-01-06 04:57:43.082130
39671,20250228,1,2,13922,1,1,1,1.0,35.12,35.12,0.0,4.57,0.0,39.68,21.07,21.07,14.05,2026-01-06 04:57:43.082130
39672,20230321,1,64,21662,1,1,1,1.0,28.16,28.16,0.0,3.66,0.0,31.82,16.9,16.9,11.26,2026-01-06 04:57:43.082130
39673,20230321,1,58,27877,1,1,1,1.0,32.8,32.8,0.0,4.26,0.0,37.06,19.68,19.68,13.12,2026-01-06 04:57:43.082130
39674,20230321,1,3,27877,1,1,1,1.0,36.16,36.16,0.0,4.7,0.0,40.86,21.7,21.7,14.47,2026-01-06 04:57:43.082130
39675,20230512,1,9,29270,1,1,1,1.0,21.65,21.65,0.0,2.81,0.0,24.46,12.99,12.99,8.66,2026-01-06 04:57:43.082130
39676,20230512,1,32,29278,1,1,1,1.0,39.34,39.34,0.0,5.11,0.0,44.46,23.61,23.61,15.74,2026-01-06 04:57:43.082130
39677,20230512,1,53,18524,1,1,1,1.0,47.73,47.73,0.0,6.21,0.0,53.94,28.64,28.64,19.09,2026-01-06 04:57:43.082130
39678,20231225,1,42,3899,1,1,1,1.0,23.26,23.26,0.0,3.02,0.0,26.28,13.95,13.95,9.3,2026-01-06 04:57:43.082130
39679,20231225,1,45,8566,1,1,1,1.0,24.09,24.09,0.0,3.13,0.0,27.23,14.46,14.46,9.64,2026-01-06 04:57:43.082130
39680,20231225,1,19,19109,1,1,1,1.0,41.68,41.68,0.0,5.42,0.0,47.1,25.01,25.01,16.67,2026-01-06 04:57:43.082130
39681,20231225,1,25,19109,1,1,1,1.0,49.73,49.73,0.0,6.47,0.0,56.2,29.84,29.84,19.89,2026-01-06 04:57:43.082130
39682,20240324,1,45,13936,1,1,1,1.0,24.72,24.72,0.0,3.21,0.0,27.93,14.83,14.83,9.89,2026-01-06 04:57:43.082130
39683,20240324,1,29,13936,1,1,1,1.0,31.47,31.47,0.0,4.09,0.0,35.56,18.88,18.88,12.59,2026-01-06 04:57:43.082130
39684,20240616,1,55,13928,1,1,1,1.0,31.55,31.55,0.0,4.1,0.0,35.65,18.93,18.93,12.62,2026-01-06 04:57:43.082130
39685,20240727,1,34,1822,1,1,1,1.0,36.15,36.15,0.0,4.7,0.0,40.85,21.69,21.69,14.46,2026-01-06 04:57:43.082130
39686,20240727,1,46,1822,1,1,1,1.0,45.67,45.67,0.0,5.94,0.0,51.61,27.4,27.4,18.27,2026-01-06 04:57:43.082130
39687,20240727,1,59,1822,1,1,1,1.0,37.79,37.79,0.0,4.91,0.0,42.71,22.68,22.68,15.12,2026-01-06 04:57:43.082130
39688,20241003,1,33,14986,1,1,1,2.0,25.49,50.98,0.0,6.63,0.0,57.61,15.29,30.59,20.39,2026-01-06 04:57:43.082130
39689,20250411,1,51,13938,1,1,1,1.0,36.61,36.61,0.0,4.76,0.0,41.37,21.97,21.97,14.64,2026-01-06 04:57:43.082130
39690,20250602,1,46,38865,1,1,1,1.0,45.36,45.36,0.0,5.9,0.0,51.25,27.21,27.21,18.14,2026-01-06 04:57:43.082130
39691,20250801,1,25,14993,1,1,1,1.0,49.55,49.55,0.0,6.44,0.0,55.99,29.73,29.73,19.82,2026-01-06 04:57:43.082130
39692,20251023,1,22,19173,1,1,1,1.0,38.76,38.76,0.0,5.04,0.0,43.8,23.26,23.26,15.5,2026-01-06 04:57:43.082130
39693,20251023,1,23,25874,1,1,1,1.0,41.02,41.02,0.0,5.33,0.0,46.35,24.61,24.61,16.41,2026-01-06 04:57:43.082130
39694,20230513,1,5,2477,1,1,1,1.0,38.14,38.14,0.0,4.96,0.0,43.09,22.88,22.88,15.25,2026-01-06 04:57:43.082130
39695,20230513,1,1,2477,1,1,1,1.0,19.46,19.46,0.0,2.53,0.0,21.99,11.67,11.67,7.78,2026-01-06 04:57:43.082130
39696,20251023,1,48,25874,1,1,1,1.0,36.99,36.99,0.0,4.81,0.0,41.8,22.19,22.19,14.79,2026-01-06 04:57:43.082130
39697,20230513,1,41,2477,1,1,1,1.0,39.71,39.71,0.0,5.16,0.0,44.87,23.83,23.83,15.88,2026-01-06 04:57:43.082130
39698,20230513,1,47,2477,1,1,1,1.0,35.27,35.27,0.0,4.59,0.0,39.86,21.16,21.16,14.11,2026-01-06 04:57:43.082130
39699,20230513,1,38,22861,1,1,1,2.0,33.36,66.71,0.0,8.67,0.0,75.39,20.01,40.03,26.69,2026-01-06 04:57:43.082130
39700,20230513,1,39,22861,1,1,1,1.0,30.93,30.93,0.0,4.02,0.0,34.95,18.56,18.56,12.37,2026-01-06 04:57:43.082130
39701,20230513,1,44,3121,1,1,1,1.0,37.96,37.96,0.0,4.94,0.0,42.9,22.78,22.78,15.18,2026-01-06 04:57:43.082130
39702,20230513,1,5,3121,1,1,1,1.0,39.09,39.09,0.0,5.08,0.0,44.17,23.45,23.45,15.64,2026-01-06 04:57:43.082130
39703,20230513,1,23,3121,1,1,1,1.0,42.43,42.43,0.0,5.52,0.0,47.95,25.46,25.46,16.97,2026-01-06 04:57:43.082130
39704,20230513,1,60,40685,1,1,1,1.0,51.29,51.29,0.0,6.67,0.0,57.96,30.77,30.77,20.52,2026-01-06 04:57:43.082130
39705,20231225,1,58,19109,1,1,1,1.0,36.78,36.78,0.0,4.78,0.0,41.57,22.07,22.07,14.71,2026-01-06 04:57:43.082130
39706,20231225,1,8,6607,1,1,1,1.0,29.28,29.28,0.0,3.81,0.0,33.08,17.57,17.57,11.71,2026-01-06 04:57:43.082130
39707,20231225,1,10,6607,1,1,1,1.0,38.7,38.7,0.0,5.03,0.0,43.73,23.22,23.22,15.48,2026-01-06 04:57:43.082130
39708,20231225,1,61,28031,1,1,1,1.0,49.17,49.17,0.0,6.39,0.0,55.56,29.5,29.5,19.67,2026-01-06 04:57:43.082130
39709,20231225,1,20,28031,1,1,1,1.0,31.85,31.85,0.0,4.14,0.0,35.99,19.11,19.11,12.74,2026-01-06 04:57:43.082130
39710,20231225,1,14,6502,1,1,1,1.0,38.67,38.67,0.0,5.03,0.0,43.7,23.2,23.2,15.47,2026-01-06 04:57:43.082130
39711,20231225,1,57,6502,1,1,1,1.0,24.1,24.1,0.0,3.13,0.0,27.23,14.46,14.46,9.64,2026-01-06 04:57:43.082130
39712,20240727,1,15,15002,1,1,1,1.0,24.27,24.27,0.0,3.16,0.0,27.43,14.56,14.56,9.71,2026-01-06 04:57:43.082130
39713,20240828,1,39,14997,1,1,1,1.0,31.52,31.52,0.0,4.1,0.0,35.62,18.91,18.91,12.61,2026-01-06 04:57:43.082130
39714,20240828,1,59,14997,1,1,1,1.0,36.99,36.99,0.0,4.81,0.0,41.79,22.19,22.19,14.79,2026-01-06 04:57:43.082130
39715,20240828,1,37,14988,1,1,1,1.0,33.92,33.92,0.0,4.41,0.0,38.33,20.35,20.35,13.57,2026-01-06 04:57:43.082130
39716,20240829,1,40,14990,1,1,1,2.0,40.85,81.69,0.0,10.62,0.0,92.31,24.51,49.01,32.68,2026-01-06 04:57:43.082130
39717,20251023,1,20,8853,1,1,1,1.0,28.18,28.18,0.0,3.66,0.0,31.84,16.91,16.91,11.27,2026-01-06 04:57:43.082130
39718,20251023,1,11,8853,1,1,1,1.0,32.07,32.07,0.0,4.17,0.0,36.24,19.24,19.24,12.83,2026-01-06 04:57:43.082130
39719,20251023,1,29,8853,1,1,1,1.0,29.93,29.93,0.0,3.89,0.0,33.82,17.96,17.96,11.97,2026-01-06 04:57:43.082130
39720,20251023,1,22,38325,1,1,1,1.0,39.84,39.84,0.0,5.18,0.0,45.02,23.9,23.9,15.94,2026-01-06 04:57:43.082130
39721,20251128,1,18,15020,1,1,1,1.0,35.45,35.45,0.0,4.61,0.0,40.06,21.27,21.27,14.18,2026-01-06 04:57:43.082130
39722,20230513,1,7,16140,1,1,1,2.0,29.64,59.27,0.0,7.71,0.0,66.98,17.78,35.56,23.71,2026-01-06 04:57:43.082130
39723,20230513,1,62,16140,1,1,1,1.0,47.13,47.13,0.0,6.13,0.0,53.26,28.28,28.28,18.85,2026-01-06 04:57:43.082130
39724,20230513,1,39,41341,1,1,1,1.0,32.44,32.44,0.0,4.22,0.0,36.66,19.47,19.47,12.98,2026-01-06 04:57:43.082130
39725,20230513,1,1,16514,1,1,1,1.0,19.18,19.18,0.0,2.49,0.0,21.67,11.51,11.51,7.67,2026-01-06 04:57:43.082130
39726,20230513,1,59,8275,1,1,1,1.0,36.81,36.81,0.0,4.78,0.0,41.59,22.08,22.08,14.72,2026-01-06 04:57:43.082130
39727,20230513,1,16,7783,1,1,1,1.0,36.76,36.76,0.0,4.78,0.0,41.54,22.05,22.05,14.7,2026-01-06 04:57:43.082130
39728,20230526,1,46,15011,1,1,1,1.0,44.9,44.9,0.0,5.84,0.0,50.74,26.94,26.94,17.96,2026-01-06 04:57:43.082130
39729,20230821,1,8,14930,1,1,1,1.0,27.86,27.86,0.0,3.62,0.0,31.48,16.72,16.72,11.14,2026-01-06 04:57:43.082130
39730,20230821,1,41,14930,1,1,1,1.0,42.72,42.72,0.0,5.55,0.0,48.27,25.63,25.63,17.09,2026-01-06 04:57:43.082130
39731,20230821,1,7,14930,1,1,1,1.0,29.27,29.27,0.0,3.81,0.0,33.08,17.56,17.56,11.71,2026-01-06 04:57:43.082130
39732,20230821,1,15,14930,1,1,1,1.0,24.81,24.81,0.0,3.22,0.0,28.03,14.88,14.88,9.92,2026-01-06 04:57:43.082130
39733,20231225,1,20,6502,1,1,1,1.0,27.92,27.92,0.0,3.63,0.0,31.55,16.75,16.75,11.17,2026-01-06 04:57:43.082130
39734,20231225,1,49,39433,1,1,1,1.0,27.53,27.53,0.0,3.58,0.0,31.11,16.52,16.52,11.01,2026-01-06 04:57:43.082130
39735,20240621,1,10,15012,1,1,1,1.0,38.94,38.94,0.0,5.06,0.0,44.0,23.36,23.36,15.57,2026-01-06 04:57:43.082130
